"Name","Firm","Price","Strength","Count","unit_price","Year","Area","Drug_ID","Firm_ID","is_treated","first_treat_year"
"多西他赛注射液","扬子江药业集团有限公司","30","0.5ml:20mg,另附1支溶剂1.5ml","1",30,2021,"云南省、山东省、江西省、浙江省、海南省",51,390,1,2021
"多西他赛注射液","正大天晴药业集团股份有限公司","29.8","20mg","1",29.8,2021,"天津市、广东省、河北省、福建省、黑龙江省",51,413,1,2021
"多西他赛注射液","江苏奥赛康药业有限公司","325","20mg","5",65,2021,"内蒙古自治区、新疆生产建设兵团、新疆维吾尔自治区、湖北省、西藏自治区、陕西省",51,436,1,2021
"多西他赛注射液","齐鲁制药有限公司","92","1ml:40mg","1",92,2021,"北京市、四川省、宁夏回族自治区、安徽省、山西省",51,712,1,2021
"多西他赛注射液","江苏恒瑞医药股份有限公司","22.6","20mg","1",22.6,2021,"江苏省、河南省、湖南省、甘肃省、贵州省、重庆市",51,442,1,2021
"头孢丙烯片","南京亿华药业有限公司","30.4","0.25g","10",3.211,2015,"安徽",53,180,0,2021
"头孢丙烯片","扬子江药业集团有限公司","32.11","0.25g","6",2.633333,2015,"安徽",53,390,0,2021
"头孢丙烯片","苏州东瑞制药有限公司","15.8","0.5g","6",6.56,2015,"安徽",53,637,0,2021
"头孢丙烯片","汕头金石制药总厂","39.36","0.25g","12",1.5,2015,"安徽",53,425,0,2021
"头孢丙烯片","珠海联邦制药股份有限公司中山分公司","22.81","250mg","6",3.80166666666667,2016,"Shanghai",53,613,0,2021
"头孢丙烯片","南京亿华药业有限公司","10.99","250mg","4",2.75,2016,"上海",53,180,0,2021
"头孢丙烯片","南京亿华药业有限公司","16.24","250mg","6",2.71,2016,"上海",53,180,0,2021
"头孢丙烯片","国药集团汕头金石制药有限公司","22.84","250mg","6",3.81,2016,"上海",53,247,0,2021
"头孢丙烯片","扬子江药业集团有限公司","36.71","250mg","10",3.67,2016,"上海",53,390,0,2021
"头孢丙烯片","南京亿华药业有限公司","21.43","250mg","8",2.68,2016,"上海",53,180,0,2021
"头孢丙烯片","南京亿华药业有限公司","31.67","250mg","12",2.64,2016,"上海",53,180,0,2021
"头孢丙烯片","苏州东瑞制药有限公司","14.45","250mg","6",2.41,2016,"上海",53,637,0,2021
"头孢丙烯片","南京亿华药业有限公司","4.9952","250mg","4",1.25,2016,"广东",53,180,0,2021
"头孢丙烯片","苏州东瑞制药有限公司","10.2","250mg","6",1.7,2016,"广东",53,637,0,2021
"头孢丙烯片","珠海联邦制药股份有限公司中山分公司","22.81","250mg","6",3.8,2016,"上海",53,613,0,2021
"头孢丙烯片","南京亿华药业有限公司","6.96","250mg","4",1.74,2016,"广东",53,180,0,2021
"头孢丙烯片","湖南方盛制药股份有限公司","34.19","250mg","10",3.42,2016,"四川",53,596,0,2021
"头孢丙烯片","南京亿华药业有限公司","16.05","250mg","4",4.01,2016,"四川",53,180,0,2021
"头孢丙烯片","南京亿华药业有限公司","24","250mg","6",4,2016,"四川",53,180,0,2021
"头孢丙烯片","国药集团汕头金石制药有限公司","16.09","250mg","4",4.02,2016,"四川",53,247,0,2021
"头孢丙烯片","国药集团汕头金石制药有限公司","21.78","250mg","6",3.63,2016,"四川",53,247,0,2021
"头孢丙烯片","扬子江药业集团有限公司","33.03","250mg","10",3.3,2016,"四川",53,390,0,2021
"头孢丙烯片","珠海联邦制药股份有限公司中山分公司","22.57","250mg","6",3.76,2016,"四川",53,613,0,2021
"头孢丙烯片","国药集团汕头金石制药有限公司","41.22","500mg","6",6.87,2016,"四川",53,247,0,2021
"头孢丙烯片","南京亿华药业有限公司","48.09","250mg","12",4.01,2016,"四川",53,180,0,2021
"头孢丙烯片","苏州东瑞制药有限公司","15.36","250mg","6",2.56,2016,"四川",53,637,0,2021
"头孢丙烯片","南京亿华药业有限公司","24.12","250mg","6",4.02,2016,"上海",53,180,0,2021
"头孢丙烯片","扬子江药业集团有限公司","39.76","250mg","10",3.98,2016,"上海",53,390,0,2021
"头孢丙烯片","南京亿华药业有限公司","31.7","250mg","8",3.96,2016,"上海",53,180,0,2021
"头孢丙烯片","南京亿华药业有限公司","46.87","250mg","12",3.91,2016,"上海",53,180,0,2021
"头孢丙烯片","苏州东瑞制药有限公司","12","250mg","6",2,2016,"广东",53,637,0,2021
"头孢丙烯片","珠海联邦制药股份有限公司中山分公司","22.81","250mg","6",3.8,2016,"上海",53,613,0,2021
"头孢丙烯片","南京亿华药业有限公司","8.76","250mg","4",2.19,2016,"广东",53,180,0,2021
"头孢丙烯片","苏州东瑞制药有限公司","14.4","250mg","6",2.4,2016,"广东",53,637,0,2021
"头孢丙烯片","南京亿华药业有限公司","9.7996","250mg","4",2.45,2016,"广东",53,180,0,2021
"头孢丙烯片","南京亿华药业有限公司","9.9552","250mg","4",2.49,2016,"广东",53,180,0,2021
"头孢丙烯片","南京亿华药业有限公司","10.7952","250mg","4",2.7,2016,"广东",53,180,0,2021
"头孢丙烯片","国药集团汕头金石制药有限公司","36.13","500mg","6",6.02166666666667,2017,"Shanghai",53,247,0,2021
"头孢丙烯片","国药集团汕头金石制药有限公司","20.07","250mg","6",3.345,2017,"Shanghai",53,247,0,2021
"头孢丙烯片","湖南方盛制药股份有限公司","34.89","250mg","10",3.489,2017,"Shanghai",53,596,0,2021
"头孢丙烯片","南京亿华药业有限公司","35.78","250mg","12",2.98166666666667,2017,"Shanghai",53,180,0,2021
"头孢丙烯片","南京亿华药业有限公司","12.41","250mg","4",3.1025,2017,"Shanghai",53,180,0,2021
"头孢丙烯片","南京亿华药业有限公司","24.21","250mg","8",3.02625,2017,"Shanghai",53,180,0,2021
"头孢丙烯片","南京亿华药业有限公司","18.35","250mg","6",3.05833333333333,2017,"Shanghai",53,180,0,2021
"头孢丙烯片","苏州东瑞制药有限公司","12.27","250mg","6",2.045,2017,"Shanghai",53,637,0,2021
"头孢丙烯片","扬子江药业集团有限公司","34","250mg","10",3.4,2017,"Shanghai",53,390,0,2021
"头孢丙烯片","珠海联邦制药股份有限公司中山分公司","19.88","250mg","6",3.31333333333333,2017,"Shanghai",53,613,0,2021
"头孢丙烯片","国药集团汕头金石制药有限公司","36.13","500mg","6",6.02,2017,"上海",53,247,0,2021
"头孢丙烯片","南京亿华药业有限公司","35.78","250mg","12",2.98,2017,"上海",53,180,0,2021
"头孢丙烯片","湖南方盛制药股份有限公司","34.89","250mg","10",3.49,2017,"上海",53,596,0,2021
"头孢丙烯片","扬子江药业集团有限公司","34","250mg","10",3.4,2017,"上海",53,390,0,2021
"头孢丙烯片","南京亿华药业有限公司","24.21","250mg","8",3.03,2017,"上海",53,180,0,2021
"头孢丙烯片","珠海联邦制药股份有限公司中山分公司","20.78","250mg","6",3.46,2017,"上海",53,613,0,2021
"头孢丙烯片","国药集团汕头金石制药有限公司","20.07","250mg","6",3.34,2017,"上海",53,247,0,2021
"头孢丙烯片","南京亿华药业有限公司","18.35","250mg","6",3.06,2017,"上海",53,180,0,2021
"头孢丙烯片","苏州东瑞制药有限公司","12.27","250mg","6",2.04,2017,"上海",53,637,0,2021
"头孢丙烯片","苏州东瑞制药有限公司","9.9","250mg","6",1.65,2017,"广东",53,637,0,2021
"头孢丙烯片","山东罗欣药业集团股份有限公司","33.0756","500mg","6",5.51,2017,"广东",53,310,0,2021
"头孢丙烯片","苏州东瑞制药有限公司","10.08","250mg","6",1.68,2017,"广东",53,637,0,2021
"头孢丙烯片","山东罗欣药业集团股份有限公司","33.0756","500mg","6",5.51,2017,"广东",53,310,0,2021
"头孢丙烯片","苏州东瑞制药有限公司","10.08","250mg","6",1.68,2017,"广东",53,637,0,2021
"头孢丙烯片","山东罗欣药业集团股份有限公司","33.0756","500mg","6",5.51,2017,"广东",53,310,0,2021
"头孢丙烯片","湖南方盛制药股份有限公司","32.9","250mg","10",3.29,2017,"四川",53,596,0,2021
"头孢丙烯片","扬子江药业集团有限公司","32","250mg","10",3.2,2017,"四川",53,390,0,2021
"头孢丙烯片","国药集团汕头金石制药有限公司","32.89","500mg","6",5.48,2017,"四川",53,247,0,2021
"头孢丙烯片","苏州东瑞制药有限公司","15.35","250mg","6",2.56,2017,"四川",53,637,0,2021
"头孢丙烯片","山东罗欣药业集团股份有限公司","32.89","250mg","12",2.74,2017,"四川",53,310,0,2021
"头孢丙烯片","山东罗欣药业集团股份有限公司","34.8","250mg","12",2.9,2017,"四川",53,310,0,2021
"头孢丙烯片","山东罗欣药业集团股份有限公司","32.89","500mg","6",5.48,2017,"四川",53,310,0,2021
"头孢丙烯片","湖南方盛制药股份有限公司","31.9","250mg","10",3.19,2018,"上海",53,596,0,2021
"头孢丙烯片","国药集团汕头金石制药有限公司","39.36","500mg","6",6.56,2018,"安徽",53,247,0,2021
"头孢丙烯片","扬子江药业集团有限公司","32","250mg","10",3.2,2018,"安徽",53,390,0,2021
"头孢丙烯片","南京亿华药业有限公司","29.6","250mg","8",3.7,2018,"安徽",53,180,0,2021
"头孢丙烯片","苏州东瑞制药有限公司","12.9","250mg","6",2.15,2018,"安徽",53,637,0,2021
"头孢丙烯片","国药集团汕头金石制药有限公司","5.38","500mg","1",5.38,2018,"广东",53,247,0,2021
"头孢丙烯片","苏州东瑞制药有限公司","1.65","250mg","1",1.65,2018,"广东",53,637,0,2021
"头孢丙烯片","山东罗欣药业集团股份有限公司","37.73","250mg","12",3.14,2018,"北京",53,310,0,2021
"头孢丙烯片","山东罗欣药业集团股份有限公司","32.89","500mg","6",5.48,2018,"北京",53,310,0,2021
"头孢丙烯片","国药集团汕头金石制药有限公司","32.89","500mg","6",5.48,2018,"北京",53,247,0,2021
"头孢丙烯片","湖南方盛制药股份有限公司","30.83","250mg","10",3.08,2018,"北京",53,596,0,2021
"头孢丙烯片","扬子江药业集团有限公司","30.5","250mg","10",3.05,2018,"北京",53,390,0,2021
"头孢丙烯片","南京亿华药业有限公司","29.6","250mg","8",3.7,2018,"北京",53,180,0,2021
"头孢丙烯片","苏州东瑞制药有限公司","12.9","250mg","6",2.15,2018,"北京",53,637,0,2021
"头孢丙烯片","国药集团汕头金石制药有限公司","5.3807","500mg","1",5.38,2018,"广东",53,247,0,2021
"头孢丙烯片","苏州东瑞制药有限公司","1.65","250mg","1",1.65,2018,"广东",53,637,0,2021
"头孢丙烯片","国药集团汕头金石制药有限公司","5.38","500mg","1",5.38,2018,"广东",53,247,0,2021
"头孢丙烯片","苏州东瑞制药有限公司","1.65","250mg","1",1.65,2018,"广东",53,637,0,2021
"头孢丙烯片","湖南方盛制药股份有限公司","12","250mg","4",3,2019,"广东",53,596,0,2021
"头孢丙烯片","南京亿华药业有限公司","8.95","0.25g","12",0.745833333333333,2021,"云南省、四川省、宁夏回族自治区、安徽省、江西省、河北省、浙江省、湖北省、甘肃省、福建省、西藏自治区、贵州省、重庆市、陕西省、青海省",53,180,1,2021
"头孢克洛胶囊","深圳立健药业有限公司","18","0.25g","6",0.6,2015,"安徽",54,572,0,2020
"头孢克洛胶囊","海口市制药厂有限公司","3.6","0.5g","6",3.166667,2015,"安徽",54,560,0,2020
"头孢克洛胶囊","苏州中化药品工业有限公司","19","0.125g","24",0.64,2015,"安徽",54,638,0,2020
"头孢克洛胶囊","广州南新制药有限公司","33.59","250mg","10",3.359,2016,"Shanghai",54,345,0,2020
"头孢克洛胶囊","华北制药河北华民药业有限责任公司","7.39","250mg","12",0.615833333333333,2016,"Shanghai",54,170,0,2020
"头孢克洛胶囊","海口市制药厂有限公司","3.1","250mg","6",0.52,2016,"上海",54,560,0,2020
"头孢克洛胶囊","华北制药河北华民药业有限责任公司","3.18","250mg","6",0.53,2016,"上海",54,170,0,2020
"头孢克洛胶囊","上海海虹实业(集团)巢湖今辰药业有限公司","5.89","250mg","10",0.59,2016,"上海",54,NA,0,2020
"头孢克洛胶囊","海口市制药厂有限公司","6.05","250mg","12",0.5,2016,"上海",54,560,0,2020
"头孢克洛胶囊","广州南新制药有限公司","20.766","250mg","6",3.46,2016,"广东",54,345,0,2020
"头孢克洛胶囊","上海美优制药有限公司","2.952","250mg","6",0.49,2016,"广东",54,103,0,2020
"头孢克洛胶囊","广州南新制药有限公司","20.766","250mg","6",3.46,2016,"广东",54,345,0,2020
"头孢克洛胶囊","海口市制药厂有限公司","2.97","250mg","6",0.5,2016,"广东",54,560,0,2020
"头孢克洛胶囊","广州南新制药有限公司","33.59","250mg","10",3.36,2016,"上海",54,345,0,2020
"头孢克洛胶囊","华北制药河北华民药业有限责任公司","7.39","250mg","12",0.62,2016,"上海",54,170,0,2020
"头孢克洛胶囊","广州南新制药有限公司","20.766","250mg","6",3.46,2016,"广东",54,345,0,2020
"头孢克洛胶囊","海口市制药厂有限公司","2.958","250mg","6",0.49,2016,"广东",54,560,0,2020
"头孢克洛胶囊","白云山东泰商丘药业有限公司","10.15","250mg","6",1.69,2016,"四川",54,NA,0,2020
"头孢克洛胶囊","广州南新制药有限公司","21.79","250mg","6",3.63,2016,"四川",54,345,0,2020
"头孢克洛胶囊","广州南新制药有限公司","33.51","250mg","10",3.35,2016,"四川",54,345,0,2020
"头孢克洛胶囊","海口市制药厂有限公司","4.25","250mg","6",0.71,2016,"四川",54,560,0,2020
"头孢克洛胶囊","华北制药河北华民药业有限责任公司","5.56","250mg","6",0.93,2016,"四川",54,170,0,2020
"头孢克洛胶囊","回音必集团浙江齐齐制药有限公司","6.18","250mg","6",1.03,2016,"四川",54,NA,0,2020
"头孢克洛胶囊","吉林道君药业股份有限公司","4.48","250mg","6",0.75,2016,"四川",54,NA,0,2020
"头孢克洛胶囊","昆明贝克诺顿制药有限公司","17.34","250mg","10",1.73,2016,"四川",54,401,0,2020
"头孢克洛胶囊","昆明贝克诺顿制药有限公司","33.81","250mg","20",1.69,2016,"四川",54,401,0,2020
"头孢克洛胶囊","礼来苏州制药有限公司","29.44","250mg","6",4.91,2016,"四川",54,623,0,2020
"头孢克洛胶囊","辽宁华瑞联合制药有限公司","10.6","250mg","6",1.77,2016,"四川",54,NA,0,2020
"头孢克洛胶囊","辽宁华瑞联合制药有限公司","20.67","250mg","12",1.72,2016,"四川",54,NA,0,2020
"头孢克洛胶囊","山东鲁抗医药股份有限公司","9.14","250mg","6",1.52,2016,"四川",54,313,0,2020
"头孢克洛胶囊","山东鲁抗医药股份有限公司","16.46","250mg","10",1.65,2016,"四川",54,313,0,2020
"头孢克洛胶囊","山东淄博新达制药有限公司","9.55","250mg","6",1.59,2016,"四川",54,NA,0,2020
"头孢克洛胶囊","上海海虹实业(集团)巢湖今辰药业有限公司","9.92","250mg","10",0.99,2016,"四川",54,NA,0,2020
"头孢克洛胶囊","上海美优制药有限公司","6.81","250mg","6",1.14,2016,"四川",54,103,0,2020
"头孢克洛胶囊","华北制药河北华民药业有限责任公司","6.73","250mg","12",0.560833333333333,2017,"Shanghai",54,170,0,2020
"头孢克洛胶囊","上海衡山药业有限公司","3.99","250mg","6",0.665,2017,"Shanghai",54,104,0,2020
"头孢克洛胶囊","上海美优制药有限公司","10.97","250mg","12",0.914166666666667,2017,"Shanghai",54,103,0,2020
"头孢克洛胶囊","上海美优制药有限公司","3.29","250mg","6",0.548333333333333,2017,"Shanghai",54,103,0,2020
"头孢克洛胶囊","浙江贝得药业有限公司","4.13","250mg","6",0.688333333333333,2017,"Shanghai",54,523,0,2020
"头孢克洛胶囊","浙江亚太药业股份有限公司","5.28","250mg","6",0.88,2017,"Shanghai",54,492,0,2020
"头孢克洛胶囊","礼来苏州制药有限公司","29.72","250mg","6",4.95,2017,"上海",54,623,0,2020
"头孢克洛胶囊","华北制药河北华民药业有限责任公司","3.24","250mg","6",0.54,2017,"广东",54,170,0,2020
"头孢克洛胶囊","海口市制药厂有限公司","3.42","250mg","6",0.57,2017,"广东",54,560,0,2020
"头孢克洛胶囊","海口市制药厂有限公司","3.42","250mg","6",0.57,2017,"广东",54,560,0,2020
"头孢克洛胶囊","海口市制药厂有限公司","3.15","250mg","6",0.52,2017,"四川",54,560,0,2020
"头孢克洛胶囊","华北制药河北华民药业有限责任公司","6.69","250mg","12",0.56,2017,"四川",54,170,0,2020
"头孢克洛胶囊","礼来苏州制药有限公司","27.67","250mg","6",4.61,2017,"四川",54,623,0,2020
"头孢克洛胶囊","四川制药制剂有限公司","16.55","250mg","12",1.38,2017,"四川",54,NA,0,2020
"头孢克洛胶囊","礼来苏州制药有限公司","27.67","250mg","6",4.61,2017,"四川",54,623,0,2020
"头孢克洛胶囊","礼来苏州制药有限公司","27.67","250mg","6",4.61,2018,"上海",54,623,0,2020
"头孢克洛胶囊","浙江贝得药业有限公司","9.06","250mg","12",0.76,2018,"广东",54,523,0,2020
"头孢克洛胶囊","浙江贝得药业有限公司","4.53","250mg","6",0.76,2018,"广东",54,523,0,2020
"头孢克洛胶囊","深圳立健药业有限公司","18","250mg","12",1.5,2018,"安徽",54,572,0,2020
"头孢克洛胶囊","苏州中化药品工业有限公司","17.63","500mg","6",2.94,2018,"安徽",54,638,0,2020
"头孢克洛胶囊","海口市制药厂有限公司","3.2","250mg","6",0.53,2018,"安徽",54,560,0,2020
"头孢克洛胶囊","上海美优制药有限公司","0.78","250mg","1",0.78,2018,"广东",54,103,0,2020
"头孢克洛胶囊","礼来苏州制药有限公司","58.87","250mg","12",4.91,2018,"北京",54,623,0,2020
"头孢克洛胶囊","广州南新制药有限公司","32.57","250mg","10",3.26,2018,"北京",54,345,0,2020
"头孢克洛胶囊","广州南新制药有限公司","19.91","250mg","6",3.32,2018,"北京",54,345,0,2020
"头孢克洛胶囊","上海美优制药有限公司","0.78","250mg","1",0.78,2018,"广东",54,103,0,2020
"头孢克洛胶囊","上海美优制药有限公司","0.78","250mg","1",0.78,2018,"广东",54,103,0,2020
"头孢克洛胶囊","苏州中化药品工业有限公司","54","250mg","12",4.5,2019,"上海",54,638,0,2020
"头孢克洛胶囊","亿腾医药(苏州)有限公司","27.67","250mg","6",4.61,2019,"北京",54,NA,0,2020
"头孢克洛胶囊","苏州中化药品工业有限公司","27","250mg","6",4.5,2019,"上海",54,638,0,2020
"头孢克洛胶囊","浙江亚太药业股份有限公司","4.5","250mg","6",0.75,2019,"广东",54,492,0,2020
"头孢克洛胶囊","广州南新制药有限公司","12.38","0.25g","20",0.619,2020,"上海市、云南省、内蒙古自治区、吉林省、山东省、山西省、新疆生产建设兵团、新疆维吾尔自治区、湖南省、西藏自治区、贵州省",54,345,1,2020
"头孢克洛胶囊","苏州中化药品工业有限公司","6.9","0.25g","12",0.575,2020,"北京市、安徽省、广西壮族自治区、江苏省、河南省、浙江省、海南省、湖北省、甘肃省、辽宁省、黑龙江省",54,638,1,2020
"头孢克洛胶囊","深圳立健药业有限公司","7.99","0.25g","12",0.665833333333333,2020,"四川省、天津市、宁夏回族自治区、广东省、江西省、河北省、福建省、重庆市、陕西省、青海省",54,572,1,2020
"头孢克洛胶囊","苏州中化药品工业有限公司","6.9","250mg","12",0.58,2020,"上海",54,638,1,2020
"头孢克洛胶囊","广州南新制药有限公司","12.38","250mg","20",0.62,2020,"上海",54,345,1,2020
"头孢克洛胶囊","广州南新制药有限公司","6.35","250mg","10",0.64,2020,"上海",54,345,1,2020
"头孢克洛胶囊","深圳立健药业有限公司","7.99","250mg","12",0.67,2020,"上海",54,572,1,2020
"头孢克洛胶囊","苏州中化药品工业有限公司","11.73","500mg","12",0.98,2020,"上海",54,638,1,2020
"头孢克洛胶囊","苏州中化药品工业有限公司","6.9","250mg","12",0.575,2020,"北京",54,638,1,2020
"头孢克洛胶囊","苏州中化药品工业有限公司","11.73","500mg","12",0.9775,2020,"北京",54,638,1,2020
"头孢克洛胶囊","广州南新制药有限公司","12.38","250mg","20",0.619,2020,"上海",54,345,1,2020
"头孢克洛胶囊","广州南新制药有限公司","6.35","250mg","10",0.635,2020,"上海",54,345,1,2020
"头孢克洛胶囊","深圳立健药业有限公司","7.99","250mg","12",0.6658,2020,"广东",54,572,1,2020
"头孢克洛胶囊","苏州中化药品工业有限公司","6.9","250mg","12",0.575,2020,"安徽",54,638,1,2020
"头孢克洛胶囊","苏州中化药品工业有限公司","11.73","500mg","12",0.9775,2020,"安徽",54,638,1,2020
"头孢克洛胶囊","深圳立健药业有限公司","7.99","250mg","12",0.6658,2020,"四川",54,572,1,2020
"头孢克洛胶囊","广州南新制药有限公司","12.38","250mg","20",0.619,2020,"新疆",54,345,1,2020
"头孢克洛胶囊","广州南新制药有限公司","6.35","250mg","10",0.635,2020,"新疆",54,345,1,2020
"头孢克洛胶囊","苏州中化药品工业有限公司","6.9","250mg","12",0.58,2020,"北京",54,638,1,2020
"头孢克洛胶囊","苏州中化药品工业有限公司","11.73","500mg","12",0.98,2020,"北京",54,638,1,2020
"头孢克洛胶囊","广州南新制药有限公司","12.38","250mg","20",0.62,2020,"上海",54,345,1,2020
"头孢克洛胶囊","广州南新制药有限公司","6.35","250mg","10",0.64,2020,"上海",54,345,1,2020
"头孢克洛胶囊","深圳立健药业有限公司","7.99","250mg","12",0.67,2020,"广东",54,572,1,2020
"头孢克洛胶囊","苏州中化药品工业有限公司","6.9","250mg","12",0.58,2020,"安徽",54,638,1,2020
"头孢克洛胶囊","苏州中化药品工业有限公司","11.73","500mg","12",0.98,2020,"安徽",54,638,1,2020
"头孢克洛胶囊","深圳立健药业有限公司","7.99","250mg","12",0.67,2020,"四川",54,572,1,2020
"头孢克洛胶囊","广州南新制药有限公司","12.38","250mg","20",0.62,2020,"新疆",54,345,1,2020
"头孢克洛胶囊","广州南新制药有限公司","6.35","250mg","10",0.64,2020,"新疆",54,345,1,2020
"头孢呋辛酯片","华北制药河北华民药业有限责任公司","15.36","0.125g","12",1.595833,2015,"安徽",55,170,0,2018
"头孢呋辛酯片","深圳致君制药有限公司","19.15","0.125g","24",0.495833,2015,"安徽",55,574,0,2018
"头孢呋辛酯片","成都倍特药业有限公司","11.9","0.25g","12",0.783333,2015,"安徽",55,366,0,2018
"头孢呋辛酯片","广州白云山天心制药股份有限公司","9.4","0.25g","12",2.7125,2015,"安徽",55,349,0,2018
"头孢呋辛酯片","深圳致君制药有限公司","32.55","0.5g","6",4.833333,2015,"安徽",55,574,0,2018
"头孢呋辛酯片","苏州中化药品工业有限公司","29","0.25g","10",0.5,2015,"安徽",55,638,0,2018
"头孢呋辛酯片","成都倍特药业股份有限公司","3.6","250mg","6",0.6,2016,"广东",55,367,0,2018
"头孢呋辛酯片","国药集团致君(深圳)制药有限公司","17.6016","125mg","12",1.47,2016,"广东",55,NA,0,2018
"头孢呋辛酯片","苏州中化药品工业有限公司","13.5762","250mg","6",2.26,2016,"广东",55,638,0,2018
"头孢呋辛酯片","成都倍特药业股份有限公司","2.91","125mg","6",0.49,2016,"广东",55,367,0,2018
"头孢呋辛酯片","苏州中化药品工业有限公司","15.55","250mg","6",2.59,2016,"上海",55,638,0,2018
"头孢呋辛酯片","成都倍特药业股份有限公司","3.6816","250mg","6",0.61,2016,"广东",55,367,0,2018
"头孢呋辛酯片","国药集团致君(深圳)制药有限公司","17.6016","125mg","12",1.47,2016,"广东",55,NA,0,2018
"头孢呋辛酯片","苏州中化药品工业有限公司","13.6962","250mg","6",2.28,2016,"广东",55,638,0,2018
"头孢呋辛酯片","成都倍特药业股份有限公司","2.994","125mg","6",0.5,2016,"广东",55,367,0,2018
"头孢呋辛酯片","广州白云山天心制药股份有限公司","3.72","250mg","6",0.62,2016,"广东",55,349,0,2018
"头孢呋辛酯片","国药集团致君(深圳)制药有限公司","17.6016","125mg","12",1.47,2016,"广东",55,NA,0,2018
"头孢呋辛酯片","苏州中化药品工业有限公司","13.6962","250mg","6",2.28,2016,"广东",55,638,0,2018
"头孢呋辛酯片","成都倍特药业股份有限公司","3.0396","125mg","6",0.51,2016,"广东",55,367,0,2018
"头孢呋辛酯片","Glaxo Operations UK Limited","36.48","250mg","12",3.04,2016,"四川",55,NA,0,2018
"头孢呋辛酯片","成都倍特药业股份有限公司","12.76","125mg","24",0.53,2016,"四川",55,367,0,2018
"头孢呋辛酯片","成都倍特药业股份有限公司","9.1","250mg","6",1.52,2016,"四川",55,367,0,2018
"头孢呋辛酯片","广州白云山天心制药股份有限公司","8.44","250mg","6",1.41,2016,"四川",55,349,0,2018
"头孢呋辛酯片","华北制药河北华民药业有限责任公司","10.32","125mg","12",0.86,2016,"四川",55,170,0,2018
"头孢呋辛酯片","华北制药河北华民药业有限责任公司","13.76","125mg","18",0.76,2016,"四川",55,170,0,2018
"头孢呋辛酯片","国药集团汕头金石制药有限公司","20.36","500mg","6",3.39,2016,"四川",55,247,0,2018
"头孢呋辛酯片","国药集团致君(深圳)制药有限公司","17.22","125mg","12",1.43,2016,"四川",55,NA,0,2018
"头孢呋辛酯片","国药集团致君(深圳)制药有限公司","28.79","250mg","12",2.4,2016,"四川",55,NA,0,2018
"头孢呋辛酯片","国药集团致君(深圳)制药有限公司","15.4","250mg","6",2.57,2016,"四川",55,NA,0,2018
"头孢呋辛酯片","苏州中化药品工业有限公司","18.03","125mg","12",1.5,2016,"四川",55,638,0,2018
"头孢呋辛酯片","苏州中化药品工业有限公司","29.17","250mg","12",2.43,2016,"四川",55,638,0,2018
"头孢呋辛酯片","苏州中化药品工业有限公司","15.6","250mg","6",2.6,2016,"四川",55,638,0,2018
"头孢呋辛酯片","苏州中化药品工业有限公司","26.1","500mg","6",4.35,2016,"四川",55,638,0,2018
"头孢呋辛酯片","浙江京新药业股份有限公司","12.11","250mg","12",1.01,2016,"四川",55,493,0,2018
"头孢呋辛酯片","珠海联邦制药股份有限公司中山分公司","17.13","250mg","12",1.43,2016,"四川",55,613,0,2018
"头孢呋辛酯片","成都倍特药业股份有限公司","12.91","250mg","12",1.08,2016,"四川",55,367,0,2018
"头孢呋辛酯片","国药集团汕头金石制药有限公司","10.32","125mg","12",0.86,2016,"四川",55,247,0,2018
"头孢呋辛酯片","国药集团汕头金石制药有限公司","18.2","250mg","12",1.52,2016,"四川",55,247,0,2018
"头孢呋辛酯片","浙江京新药业股份有限公司","21.31","250mg","24",0.89,2016,"四川",55,493,0,2018
"头孢呋辛酯片","苏州中化药品工业有限公司","53.73","500mg","12",4.48,2016,"四川",55,638,0,2018
"头孢呋辛酯片","成都倍特药业股份有限公司","24.05","250mg","16",1.5,2016,"四川",55,367,0,2018
"头孢呋辛酯片","北京京丰制药集团有限公司","5.07","250mg","6",0.85,2016,"四川",55,145,0,2018
"头孢呋辛酯片","苏州中化药品工业有限公司","79.43","500mg","18",4.41,2016,"四川",55,638,0,2018
"头孢呋辛酯片","苏州中化药品工业有限公司","43.39","250mg","18",2.41,2016,"四川",55,638,0,2018
"头孢呋辛酯片","华北制药河北华民药业有限责任公司","6.24","125mg","12",0.52,2016,"广东",55,170,0,2018
"头孢呋辛酯片","国药集团致君(深圳)制药有限公司","17.6016","125mg","12",1.47,2016,"广东",55,NA,0,2018
"头孢呋辛酯片","苏州中化药品工业有限公司","13.6962","250mg","6",2.28,2016,"广东",55,638,0,2018
"头孢呋辛酯片","浙江京新药业股份有限公司","3.81","250mg","6",0.64,2016,"广东",55,493,0,2018
"头孢呋辛酯片","国药集团致君(深圳)制药有限公司","17.6016","125mg","12",1.47,2016,"广东",55,NA,0,2018
"头孢呋辛酯片","苏州中化药品工业有限公司","13.6962","250mg","6",2.28,2016,"广东",55,638,0,2018
"头孢呋辛酯片","浙江京新药业股份有限公司","3.6288","250mg","6",0.6,2016,"广东",55,493,0,2018
"头孢呋辛酯片","成都倍特药业股份有限公司","3.348","125mg","6",0.56,2016,"广东",55,367,0,2018
"头孢呋辛酯片","国药集团致君(深圳)制药有限公司","17.6016","125mg","12",1.47,2016,"广东",55,NA,0,2018
"头孢呋辛酯片","苏州中化药品工业有限公司","13.6962","250mg","6",2.28,2016,"广东",55,638,0,2018
